fileName,win/full,start,size,stat,value
qual0_475_sam_dupl_rm_no5,windowed,601,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,601,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,601,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,601,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,601,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,601,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,601,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,601,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,651,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,651,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,651,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,651,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,651,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,651,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,651,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,651,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,651,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,651,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,701,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,701,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,701,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,701,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,701,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,701,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,701,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,701,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,701,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,701,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,751,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,751,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,751,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,751,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,751,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,751,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,751,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,751,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,751,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,751,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,801,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,801,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,801,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,801,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,801,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,801,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,801,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,801,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,801,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,801,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,851,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,851,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,851,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,851,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,851,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,851,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,851,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,851,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,851,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,851,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,901,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,901,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,901,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,901,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,901,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,901,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,901,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,901,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,901,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,901,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,951,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,951,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,951,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,951,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,951,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,951,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,951,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,951,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,951,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,951,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1001,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1001,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1001,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1001,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1001,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1001,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1001,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1001,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1001,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1001,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1051,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1051,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1051,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1051,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1051,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1051,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1051,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1051,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1051,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1051,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1101,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1101,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1101,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1101,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1101,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1101,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1101,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1101,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1101,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1101,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1151,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1151,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1151,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1151,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1151,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1151,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1151,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1151,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1151,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1151,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1201,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1201,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1201,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1201,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1201,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1201,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1201,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1201,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1201,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1201,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1251,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1251,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1251,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1251,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1251,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1251,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1251,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1251,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1251,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1251,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1301,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1301,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1301,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1301,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1301,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1301,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1301,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1301,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1301,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1301,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1351,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1351,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1351,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1351,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1351,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1351,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1351,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1351,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1351,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1351,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1401,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1401,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1401,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1401,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1401,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1401,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1401,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1401,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1401,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1401,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1451,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1451,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1451,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1451,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1451,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1451,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1451,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1451,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1451,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1451,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1501,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1501,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1501,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1501,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1501,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1501,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1501,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1501,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1501,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1501,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1551,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1551,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1551,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1551,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1551,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1551,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1551,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1551,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1551,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1551,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1601,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1601,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1601,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1601,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1601,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1601,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1601,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1601,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1601,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1601,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1651,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1651,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1651,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1651,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1651,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1651,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1651,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1651,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1651,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1651,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1701,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1701,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1701,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1701,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1701,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1701,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1701,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1701,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1701,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1701,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1751,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1751,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1751,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1751,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1751,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1751,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1751,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1751,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1751,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1751,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1801,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1801,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1801,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1801,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1801,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1801,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1801,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1801,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1801,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1801,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1851,100,thetaPi,0.0
qual0_475_sam_dupl_rm_no5,windowed,1851,100,thetaW,nan
qual0_475_sam_dupl_rm_no5,windowed,1851,100,thetaH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1851,100,fayWuH,0.0
qual0_475_sam_dupl_rm_no5,windowed,1851,100,tajimasD,nan
qual0_475_sam_dupl_rm_no5,windowed,1851,100,haplDiv,na
qual0_475_sam_dupl_rm_no5,windowed,1851,100,gH1,na
qual0_475_sam_dupl_rm_no5,windowed,1851,100,gH12,na
qual0_475_sam_dupl_rm_no5,windowed,1851,100,gH123,na
qual0_475_sam_dupl_rm_no5,windowed,1851,100,gH2/H1,na
qual0_475_sam_dupl_rm_no5,windowed,1901,100,thetaPi,0.0
